"id" ;"levenshtein_text_first_255" ;"diff_ari" ;"diff_characters_text" ;"diff_coleman_liau_text" ;"diff_complexwords_text" ;"diff_flesch_kincaid_text" ;"diff_flesch_reading_text" ;"diff_gunning_fog_text" ;"diff_sentences_text" ;"diff_smog_index_text" ;"diff_smog_text" ;"diff_syllables_text" ;"diff_words_text" ;"good" ;"comm_name"
68,019 ;214 ;4.654 ;891 ;1.434 ;30 ;3.015 ;1.9 ;3.2 ;6 ;2.601 ;2.713 ;310 ;195 ;yes ;chemistry.stackexchange.com
68,019 ;194 ;6.473 ;964 ;4.531 ;36 ;4.398 ;21.373 ;5.2 ;8 ;4.109 ;4.285 ;334 ;201 ;yes ;chemistry.stackexchange.com
68,021 ;220 ;1.562 ;6 ;2.891 ;3 ;0.192 ;1.297 ;2.8 ;0 ;1.965 ;2.05 ;6 ;6 ;yes ;chemistry.stackexchange.com
68,022 ;217 ;6.41 ;390 ;3.232 ;11 ;3.866 ;11.245 ;3.6 ;2 ;2.241 ;2.338 ;119 ;82 ;yes ;chemistry.stackexchange.com
68,022 ;214 ;2.328 ;48 ;4.686 ;2 ;3.96 ;3.906 ;4 ;2 ;1.414 ;1.476 ;5 ;1 ;yes ;chemistry.stackexchange.com
68,027 ;180 ;5.617 ;21 ;8.692 ;4 ;4.58 ;37.586 ;4.4 ;0 ;2.121 ;2.213 ;5 ;8 ;yes ;chemistry.stackexchange.com
68,032 ;201 ;3.247 ;661 ;4.605 ;46 ;2.572 ;19.998 ;7.6 ;9 ;5.452 ;5.686 ;228 ;121 ;no ;chemistry.stackexchange.com
68,032 ;200 ;0.433 ;679 ;0.524 ;40 ;2.33 ;19.509 ;2.8 ;10 ;1.691 ;1.763 ;246 ;133 ;no ;chemistry.stackexchange.com
68,034 ;205 ;5.184 ;324 ;1.011 ;11 ;2.772 ;1.442 ;2.8 ;1 ;2.26 ;2.358 ;110 ;65 ;yes ;chemistry.stackexchange.com
68,038 ;207 ;7.576 ;79 ;5.204 ;15 ;6.755 ;33.42 ;7.2 ;2 ;5.398 ;5.63 ;36 ;11 ;yes ;chemistry.stackexchange.com
68,038 ;204 ;3.25 ;416 ;0.446 ;22 ;1.581 ;1.029 ;0.8 ;7 ;0.886 ;0.924 ;164 ;105 ;yes ;chemistry.stackexchange.com
68,040 ;221 ;13.826 ;531 ;6.973 ;18 ;8.13 ;23.197 ;11.2 ;3 ;6.804 ;7.096 ;186 ;127 ;yes ;chemistry.stackexchange.com
68,042 ;221 ;7.242 ;1,102 ;1.614 ;41 ;4.093 ;5.3 ;5.2 ;7 ;3.134 ;3.268 ;362 ;243 ;yes ;chemistry.stackexchange.com
68,042 ;206 ;8.463 ;1,004 ;3.141 ;37 ;4.748 ;10 ;5.6 ;5 ;3.427 ;3.575 ;323 ;216 ;yes ;chemistry.stackexchange.com
68,043 ;214 ;9.122 ;20 ;6.381 ;4 ;4.855 ;17.643 ;4 ;6 ;2.289 ;2.387 ;42 ;38 ;yes ;chemistry.stackexchange.com
68,043 ;210 ;4.167 ;109 ;3.52 ;5 ;2.241 ;8.403 ;1.6 ;5 ;1.169 ;1.218 ;59 ;46 ;yes ;chemistry.stackexchange.com
68,044 ;208 ;4.101 ;137 ;4.295 ;5 ;2.241 ;13.691 ;1.2 ;1 ;0.914 ;0.954 ;42 ;20 ;no ;chemistry.stackexchange.com
68,045 ;213 ;2.721 ;3,418 ;0.729 ;169 ;2.41 ;5.508 ;4.8 ;24 ;2.946 ;3.073 ;1,193 ;695 ;yes ;chemistry.stackexchange.com
68,050 ;209 ;4.12 ;1,884 ;1.284 ;71 ;3.325 ;12.819 ;2.8 ;10 ;1.663 ;1.734 ;645 ;386 ;yes ;chemistry.stackexchange.com
68,050 ;196 ;1.006 ;969 ;1 ;44 ;0.978 ;0.579 ;2.8 ;9 ;2.041 ;2.13 ;334 ;224 ;yes ;chemistry.stackexchange.com
68,054 ;199 ;3.291 ;740 ;1.441 ;31 ;3.072 ;3.352 ;3.6 ;5 ;2.541 ;2.649 ;280 ;182 ;yes ;chemistry.stackexchange.com
68,058 ;203 ;12.405 ;578 ;2.719 ;20 ;9.58 ;26.549 ;9.6 ;9 ;5.036 ;5.253 ;201 ;132 ;yes ;chemistry.stackexchange.com
68,058 ;198 ;11.821 ;1,517 ;0.669 ;52 ;10.17 ;20.358 ;10.8 ;6 ;6.204 ;6.471 ;542 ;375 ;yes ;chemistry.stackexchange.com
68,059 ;195 ;4.641 ;172 ;0.132 ;3 ;3.834 ;7.733 ;5.2 ;8 ;3.552 ;3.704 ;58 ;35 ;yes ;chemistry.stackexchange.com
68,062 ;204 ;1.425 ;241 ;0.107 ;12 ;0.804 ;10.539 ;0.8 ;3 ;1.512 ;1.577 ;107 ;60 ;yes ;chemistry.stackexchange.com
68,062 ;197 ;1.398 ;398 ;2.642 ;15 ;1.202 ;11.163 ;1.6 ;4 ;2.187 ;2.281 ;147 ;90 ;yes ;chemistry.stackexchange.com
68,065 ;177 ;6.016 ;46 ;3.375 ;1 ;3.595 ;8.261 ;4 ;1 ;2.269 ;2.366 ;13 ;10 ;no ;chemistry.stackexchange.com
68,065 ;191 ;6.451 ;210 ;3.607 ;1 ;3.389 ;5.894 ;1.2 ;1 ;1.604 ;1.673 ;66 ;51 ;no ;chemistry.stackexchange.com
68,067 ;195 ;0.096 ;123 ;2.632 ;4 ;1.266 ;19.761 ;1.6 ;0 ;1.199 ;1.251 ;34 ;42 ;yes ;chemistry.stackexchange.com
68,067 ;191 ;3.551 ;92 ;0.437 ;5 ;2.754 ;3.003 ;3.6 ;2 ;2.931 ;3.057 ;34 ;25 ;yes ;chemistry.stackexchange.com
68,069 ;207 ;6.766 ;619 ;3.25 ;18 ;4.81 ;19.645 ;4.4 ;4 ;2.396 ;2.499 ;214 ;137 ;yes ;chemistry.stackexchange.com
68,070 ;213 ;15.535 ;7 ;0.167 ;7 ;13.181 ;33.941 ;16.4 ;5 ;9.014 ;9.402 ;11 ;8 ;yes ;chemistry.stackexchange.com
68,070 ;207 ;15.536 ;40 ;0.012 ;3 ;11.21 ;19.366 ;12.8 ;6 ;6.507 ;6.787 ;20 ;2 ;yes ;chemistry.stackexchange.com
68,071 ;203 ;0.374 ;47 ;0.593 ;2 ;0.688 ;5.29 ;3.2 ;1 ;1.735 ;1.809 ;16 ;12 ;yes ;chemistry.stackexchange.com
68,071 ;214 ;1.81 ;308 ;0.845 ;9 ;1.098 ;3.834 ;0 ;3 ;0.567 ;0.592 ;114 ;79 ;yes ;chemistry.stackexchange.com
68,072 ;201 ;0.546 ;1,684 ;1.442 ;68 ;0.492 ;1.37 ;0.8 ;18 ;0.655 ;0.684 ;600 ;367 ;yes ;chemistry.stackexchange.com
68,072 ;217 ;4.964 ;318 ;4.516 ;18 ;4.443 ;1.541 ;4.4 ;6 ;0.23 ;0.241 ;95 ;36 ;yes ;chemistry.stackexchange.com
68,075 ;214 ;5.116 ;183 ;1.136 ;6 ;5.483 ;24.314 ;6.4 ;6 ;4.084 ;4.259 ;40 ;51 ;yes ;chemistry.stackexchange.com
68,075 ;93 ;3.448 ;84 ;0.621 ;0 ;2.961 ;10.708 ;2 ;1 ;0.742 ;0.774 ;32 ;16 ;yes ;chemistry.stackexchange.com
68,076 ;207 ;6.691 ;494 ;2.812 ;20 ;5.933 ;21.016 ;6.4 ;2 ;4.397 ;4.586 ;182 ;116 ;no ;chemistry.stackexchange.com
68,076 ;202 ;10.061 ;698 ;4.057 ;31 ;8.361 ;29.965 ;9.6 ;2 ;6.302 ;6.573 ;250 ;154 ;no ;chemistry.stackexchange.com
68,079 ;219 ;3.589 ;323 ;0.469 ;18 ;3.119 ;8.247 ;4.8 ;1 ;3.344 ;3.488 ;120 ;73 ;yes ;chemistry.stackexchange.com
68,079 ;194 ;0.09 ;112 ;3.326 ;7 ;1.024 ;17.135 ;0 ;2 ;1.121 ;1.169 ;46 ;13 ;yes ;chemistry.stackexchange.com
68,080 ;220 ;0.272 ;267 ;2.43 ;7 ;0.074 ;8.418 ;1.6 ;3 ;0.616 ;0.643 ;94 ;47 ;yes ;chemistry.stackexchange.com
68,080 ;206 ;5.936 ;439 ;2.814 ;14 ;4.008 ;12.761 ;5.2 ;2 ;3.258 ;3.398 ;149 ;88 ;yes ;chemistry.stackexchange.com
68,081 ;201 ;6.897 ;577 ;3.466 ;21 ;4.402 ;16.864 ;4.4 ;4 ;3.001 ;3.131 ;200 ;127 ;yes ;chemistry.stackexchange.com
68,082 ;209 ;0.05 ;146 ;3.221 ;5 ;1.878 ;1.271 ;2.8 ;1 ;1.416 ;1.476 ;65 ;49 ;yes ;chemistry.stackexchange.com
68,083 ;229 ;0.652 ;174 ;1.459 ;9 ;0.61 ;6.201 ;0.8 ;2 ;1.134 ;1.183 ;63 ;36 ;yes ;chemistry.stackexchange.com
68,087 ;198 ;5.578 ;247 ;3.348 ;4 ;3.789 ;11.139 ;2.4 ;2 ;1.231 ;1.284 ;83 ;56 ;yes ;chemistry.stackexchange.com
68,087 ;185 ;4.526 ;181 ;2.283 ;3 ;4.058 ;16.629 ;2.4 ;1 ;1.231 ;1.284 ;63 ;40 ;yes ;chemistry.stackexchange.com
68,088 ;199 ;35.303 ;775 ;1.747 ;39 ;30.101 ;82.22 ;32 ;2 ;14.098 ;14.704 ;312 ;189 ;yes ;chemistry.stackexchange.com
68,088 ;214 ;41.48 ;852 ;3.494 ;40 ;33.408 ;96.011 ;34.8 ;4 ;15.717 ;16.393 ;325 ;192 ;yes ;chemistry.stackexchange.com
68,091 ;197 ;7.602 ;407 ;8.901 ;10 ;3.203 ;15.538 ;3.2 ;6 ;2.315 ;2.415 ;128 ;88 ;yes ;chemistry.stackexchange.com
68,091 ;153 ;1.053 ;5 ;2.046 ;2 ;1.863 ;15.439 ;1.6 ;0 ;3.162 ;3.298 ;0 ;7 ;yes ;chemistry.stackexchange.com
68,098 ;207 ;1.665 ;247 ;2.162 ;7 ;0.282 ;1.789 ;0.4 ;3 ;0.191 ;0.2 ;67 ;45 ;yes ;chemistry.stackexchange.com
68,098 ;215 ;1.191 ;74 ;1.874 ;4 ;1.857 ;11.556 ;0 ;2 ;0 ;0 ;18 ;22 ;yes ;chemistry.stackexchange.com
68,099 ;188 ;4.115 ;246 ;3.34 ;7 ;3.97 ;17.624 ;3.2 ;2 ;2.304 ;2.403 ;87 ;57 ;yes ;chemistry.stackexchange.com
68,099 ;209 ;5.842 ;20 ;4.577 ;5 ;4.633 ;22.593 ;6 ;3 ;4.06 ;4.235 ;8 ;16 ;yes ;chemistry.stackexchange.com
68,100 ;188 ;2.815 ;865 ;4.396 ;30 ;1.286 ;11.711 ;0 ;8 ;0.043 ;0.045 ;281 ;161 ;yes ;chemistry.stackexchange.com
68,102 ;199 ;0.058 ;1,693 ;2.345 ;75 ;1.028 ;13.838 ;0.4 ;14 ;0.448 ;0.468 ;621 ;331 ;yes ;chemistry.stackexchange.com
68,102 ;201 ;6.801 ;355 ;0.48 ;14 ;5.106 ;13.755 ;5.2 ;0 ;3.382 ;3.526 ;121 ;77 ;yes ;chemistry.stackexchange.com
68,104 ;193 ;1.025 ;267 ;0.24 ;23 ;1.595 ;14.403 ;3.2 ;4 ;2.316 ;2.416 ;116 ;57 ;no ;chemistry.stackexchange.com
68,104 ;206 ;5.152 ;344 ;5.001 ;24 ;4.902 ;28.194 ;6 ;2 ;3.935 ;4.105 ;129 ;60 ;no ;chemistry.stackexchange.com
68,106 ;213 ;6.095 ;246 ;1.757 ;12 ;5.999 ;13.45 ;6 ;6 ;3.775 ;3.937 ;70 ;35 ;yes ;chemistry.stackexchange.com
68,106 ;202 ;1.294 ;461 ;1.805 ;22 ;0.401 ;3.403 ;0 ;5 ;0.271 ;0.282 ;157 ;83 ;yes ;chemistry.stackexchange.com
68,107 ;195 ;5.021 ;764 ;1.401 ;18 ;3.321 ;9.923 ;2 ;4 ;0.701 ;0.732 ;246 ;155 ;no ;chemistry.stackexchange.com
68,110 ;189 ;14.225 ;525 ;5.262 ;24 ;11.026 ;34.822 ;9.6 ;1 ;7.254 ;7.566 ;198 ;108 ;no ;chemistry.stackexchange.com
68,110 ;177 ;6.836 ;310 ;5.214 ;14 ;4.626 ;17.969 ;3.6 ;2 ;3.208 ;3.347 ;111 ;60 ;no ;chemistry.stackexchange.com
68,111 ;194 ;0.012 ;120 ;2.142 ;8 ;2.736 ;10.715 ;4 ;1 ;2.803 ;2.924 ;54 ;30 ;yes ;chemistry.stackexchange.com
68,111 ;213 ;5.361 ;18 ;5.871 ;6 ;4.568 ;30.379 ;6 ;2 ;3.958 ;4.128 ;10 ;22 ;yes ;chemistry.stackexchange.com
68,112 ;207 ;4.423 ;65 ;4.071 ;5 ;3.98 ;24.382 ;3.6 ;0 ;2.458 ;2.563 ;25 ;7 ;no ;chemistry.stackexchange.com
68,115 ;205 ;2.246 ;252 ;0.028 ;14 ;3.174 ;11.986 ;4 ;1 ;2.695 ;2.811 ;102 ;57 ;yes ;chemistry.stackexchange.com
68,119 ;204 ;10.002 ;380 ;1.889 ;21 ;9.179 ;32.704 ;10 ;4 ;5.54 ;5.778 ;155 ;81 ;yes ;chemistry.stackexchange.com
68,119 ;229 ;8.334 ;647 ;1.374 ;15 ;6.657 ;19.098 ;5.6 ;1 ;2.198 ;2.293 ;227 ;148 ;yes ;chemistry.stackexchange.com
68,120 ;217 ;3.327 ;423 ;2.79 ;15 ;2.239 ;12.149 ;2 ;4 ;1.741 ;1.816 ;147 ;94 ;yes ;chemistry.stackexchange.com
68,121 ;208 ;2.94 ;1,499 ;1.03 ;64 ;2.122 ;1.039 ;3.2 ;4 ;2.243 ;2.34 ;522 ;352 ;yes ;chemistry.stackexchange.com
68,122 ;202 ;0.756 ;266 ;3.216 ;5 ;0.703 ;1.426 ;2 ;4 ;1.488 ;1.552 ;77 ;41 ;yes ;chemistry.stackexchange.com
68,123 ;214 ;6.864 ;1,751 ;6.916 ;68 ;4.741 ;29.245 ;4.4 ;15 ;3.36 ;3.504 ;597 ;343 ;yes ;chemistry.stackexchange.com
68,124 ;185 ;16.096 ;2,851 ;8.095 ;123 ;13.809 ;59.025 ;16.4 ;16 ;14.318 ;14.934 ;1,012 ;620 ;yes ;chemistry.stackexchange.com
68,124 ;197 ;9.667 ;2,552 ;1.744 ;116 ;9.544 ;36.107 ;12 ;13 ;7.837 ;8.174 ;919 ;558 ;yes ;chemistry.stackexchange.com
68,126 ;224 ;8.698 ;1,180 ;0.066 ;33 ;6.748 ;11.884 ;6.8 ;6 ;3.646 ;3.803 ;422 ;289 ;yes ;chemistry.stackexchange.com
68,126 ;225 ;4.192 ;1,031 ;1.965 ;32 ;3.096 ;10.009 ;3.6 ;7 ;2.358 ;2.46 ;366 ;245 ;yes ;chemistry.stackexchange.com
68,129 ;186 ;10.942 ;1,700 ;8.469 ;74 ;10.218 ;55.558 ;11.6 ;14 ;11.779 ;12.286 ;614 ;348 ;yes ;chemistry.stackexchange.com
68,129 ;201 ;4.513 ;1,401 ;2.118 ;67 ;5.953 ;32.64 ;7.2 ;11 ;5.298 ;5.526 ;521 ;286 ;yes ;chemistry.stackexchange.com
68,132 ;227 ;3.335 ;430 ;0.785 ;0 ;1.874 ;3.525 ;0 ;2 ;0.868 ;0.904 ;149 ;122 ;yes ;chemistry.stackexchange.com
68,132 ;196 ;1.579 ;106 ;1.333 ;7 ;0.027 ;4.867 ;0 ;3 ;0.092 ;0.096 ;48 ;27 ;yes ;chemistry.stackexchange.com
68,133 ;206 ;6.786 ;87 ;3.412 ;1 ;5.172 ;19.777 ;5.2 ;4 ;3.49 ;3.641 ;33 ;28 ;yes ;chemistry.stackexchange.com
68,134 ;217 ;1.315 ;70 ;0.357 ;3 ;2.15 ;9.71 ;1.6 ;0 ;1.137 ;1.185 ;31 ;16 ;yes ;chemistry.stackexchange.com
68,134 ;226 ;0.486 ;323 ;3.515 ;7 ;0.027 ;8.471 ;1.2 ;3 ;0.044 ;0.046 ;117 ;93 ;yes ;chemistry.stackexchange.com
68,135 ;199 ;3.962 ;159 ;3.811 ;6 ;2.811 ;14.041 ;2 ;0 ;1.56 ;1.627 ;51 ;24 ;yes ;chemistry.stackexchange.com
68,136 ;200 ;0.208 ;227 ;1.74 ;11 ;0.452 ;8.942 ;0.4 ;3 ;0.517 ;0.54 ;81 ;41 ;yes ;chemistry.stackexchange.com
68,136 ;215 ;3.512 ;261 ;2.6 ;8 ;1.241 ;3.79 ;2 ;2 ;1.419 ;1.48 ;77 ;53 ;yes ;chemistry.stackexchange.com
68,139 ;216 ;1.106 ;229 ;2.995 ;8 ;0.813 ;9.489 ;1.2 ;0 ;1.484 ;1.547 ;86 ;86 ;yes ;chemistry.stackexchange.com
68,139 ;174 ;0.65 ;307 ;0.877 ;15 ;1.088 ;10.831 ;1.2 ;5 ;0.708 ;0.739 ;111 ;63 ;yes ;chemistry.stackexchange.com
68,140 ;221 ;5.474 ;449 ;1.481 ;14 ;2.659 ;7.509 ;3.2 ;2 ;1.585 ;1.653 ;164 ;120 ;no ;chemistry.stackexchange.com
68,140 ;221 ;5.107 ;72 ;3.853 ;8 ;6.019 ;30.242 ;6.8 ;2 ;4.77 ;4.975 ;36 ;13 ;no ;chemistry.stackexchange.com
68,142 ;214 ;4.317 ;551 ;1.373 ;23 ;3.327 ;1.72 ;4.8 ;3 ;3.495 ;3.645 ;200 ;126 ;no ;chemistry.stackexchange.com
68,142 ;194 ;0.818 ;116 ;4.23 ;2 ;0.816 ;23.662 ;0 ;0 ;0.97 ;1.012 ;34 ;40 ;no ;chemistry.stackexchange.com
68,144 ;220 ;0.544 ;1,253 ;9.121 ;56 ;0.881 ;17.729 ;2 ;8 ;0.867 ;0.904 ;441 ;229 ;yes ;chemistry.stackexchange.com
68,145 ;195 ;5.472 ;9 ;1.191 ;1 ;3.641 ;4.313 ;4 ;6 ;3.094 ;3.226 ;2 ;5 ;yes ;chemistry.stackexchange.com
68,147 ;203 ;13.32 ;1,716 ;0.306 ;85 ;10.603 ;26.593 ;9.2 ;24 ;3.834 ;3.999 ;589 ;357 ;yes ;chemistry.stackexchange.com
68,148 ;216 ;7.626 ;192 ;5.064 ;4 ;7.565 ;9.8 ;9.2 ;6 ;3.63 ;3.787 ;37 ;4 ;yes ;chemistry.stackexchange.com
68,148 ;227 ;0.938 ;688 ;3.084 ;35 ;0.88 ;5.811 ;0.8 ;5 ;1.479 ;1.542 ;245 ;150 ;yes ;chemistry.stackexchange.com
68,200 ;210 ;9.922 ;312 ;11.616 ;22 ;9.488 ;62.917 ;9.6 ;2 ;6.165 ;6.43 ;117 ;43 ;yes ;chemistry.stackexchange.com
68,206 ;200 ;7.695 ;163 ;6.777 ;6 ;7.137 ;37.363 ;3.2 ;0 ;2.959 ;3.087 ;65 ;31 ;yes ;chemistry.stackexchange.com
68,284 ;218 ;9.573 ;5 ;3.234 ;8 ;8.506 ;33.246 ;10 ;4 ;6.814 ;7.107 ;9 ;7 ;yes ;chemistry.stackexchange.com
68,284 ;229 ;0.315 ;2,273 ;0.138 ;82 ;1.375 ;7.738 ;0.8 ;18 ;0.634 ;0.661 ;860 ;547 ;yes ;chemistry.stackexchange.com
68,285 ;206 ;7.61 ;125 ;1.279 ;4 ;3.601 ;7.783 ;2.8 ;2 ;0 ;0 ;30 ;35 ;yes ;chemistry.stackexchange.com
68,286 ;213 ;5.668 ;510 ;1.269 ;22 ;7.078 ;31.32 ;7.2 ;2 ;5.169 ;5.391 ;212 ;125 ;yes ;chemistry.stackexchange.com
68,286 ;211 ;3.59 ;1,768 ;1.827 ;68 ;2.803 ;9.664 ;3.6 ;12 ;2.279 ;2.377 ;657 ;415 ;yes ;chemistry.stackexchange.com
68,288 ;202 ;2.732 ;62 ;2.459 ;3 ;1.023 ;4.605 ;0.8 ;2 ;0.621 ;0.647 ;27 ;17 ;yes ;chemistry.stackexchange.com
68,292 ;220 ;8.953 ;113 ;2.929 ;9 ;8.051 ;31.323 ;8.8 ;3 ;5.734 ;5.98 ;46 ;19 ;yes ;chemistry.stackexchange.com
68,292 ;227 ;0.305 ;2,165 ;0.167 ;81 ;1.83 ;9.661 ;2 ;17 ;1.714 ;1.788 ;823 ;521 ;yes ;chemistry.stackexchange.com
68,302 ;197 ;5.507 ;1,381 ;0.64 ;46 ;4.44 ;11.192 ;4 ;10 ;2.692 ;2.809 ;490 ;294 ;yes ;chemistry.stackexchange.com
68,306 ;201 ;0.12 ;114 ;3.539 ;1 ;1.763 ;2.125 ;2.4 ;1 ;0.47 ;0.49 ;16 ;7 ;yes ;chemistry.stackexchange.com
68,307 ;218 ;2.195 ;567 ;2.198 ;21 ;1.716 ;10.741 ;0.8 ;5 ;1.12 ;1.168 ;196 ;107 ;yes ;chemistry.stackexchange.com
68,310 ;203 ;1.035 ;100 ;1.563 ;16 ;2.306 ;17.299 ;4 ;1 ;2.432 ;2.537 ;51 ;14 ;yes ;chemistry.stackexchange.com
68,310 ;202 ;0.28 ;138 ;1.708 ;9 ;1.254 ;12.854 ;1.2 ;2 ;1.278 ;1.333 ;56 ;24 ;yes ;chemistry.stackexchange.com
68,312 ;201 ;0.193 ;130 ;1.426 ;7 ;2.264 ;11.482 ;1.2 ;1 ;0.984 ;1.026 ;62 ;31 ;no ;chemistry.stackexchange.com
68,313 ;203 ;5.479 ;183 ;4.413 ;7 ;2.688 ;9.474 ;4.4 ;0 ;2.944 ;3.07 ;48 ;33 ;yes ;chemistry.stackexchange.com
68,313 ;202 ;2.444 ;224 ;1.513 ;4 ;3.252 ;13.225 ;4 ;4 ;4.472 ;4.665 ;82 ;62 ;yes ;chemistry.stackexchange.com
68,317 ;206 ;0.423 ;97 ;2.347 ;1 ;0.006 ;10.998 ;0 ;0 ;0.322 ;0.336 ;33 ;31 ;yes ;chemistry.stackexchange.com
68,318 ;225 ;3.878 ;3,622 ;1.526 ;157 ;0.581 ;8.152 ;0.8 ;74 ;0.226 ;0.235 ;1,475 ;922 ;yes ;chemistry.stackexchange.com
68,319 ;203 ;2.029 ;627 ;0.99 ;30 ;3.09 ;12.109 ;4 ;5 ;2.879 ;3.003 ;247 ;159 ;yes ;chemistry.stackexchange.com
68,323 ;188 ;7.601 ;354 ;2.793 ;9 ;4.966 ;13.641 ;6 ;2 ;3.008 ;3.137 ;123 ;87 ;yes ;chemistry.stackexchange.com
68,326 ;171 ;1.017 ;55 ;1.167 ;3 ;0.351 ;2.225 ;2.4 ;1 ;2.315 ;2.415 ;17 ;12 ;yes ;chemistry.stackexchange.com
68,330 ;219 ;7.942 ;463 ;2.625 ;4 ;4.929 ;11.676 ;5.2 ;2 ;1.607 ;1.676 ;149 ;115 ;yes ;chemistry.stackexchange.com
68,330 ;211 ;2.023 ;137 ;1.222 ;7 ;0.418 ;7.688 ;0.4 ;0 ;2.393 ;2.496 ;34 ;42 ;yes ;chemistry.stackexchange.com
68,333 ;203 ;13.323 ;688 ;6.2 ;33 ;11.458 ;46.648 ;12.8 ;1 ;8.548 ;8.915 ;263 ;149 ;yes ;chemistry.stackexchange.com
68,337 ;212 ;92.555 ;166 ;4.468 ;6 ;72.712 ;176.025 ;74 ;6 ;12.199 ;12.723 ;71 ;79 ;yes ;chemistry.stackexchange.com
68,337 ;209 ;99.167 ;504 ;1.584 ;9 ;76.462 ;196.603 ;78.8 ;4 ;15.428 ;16.091 ;174 ;135 ;yes ;chemistry.stackexchange.com
68,340 ;213 ;9.65 ;28 ;3.402 ;1 ;7.858 ;31.659 ;6.8 ;4 ;3.632 ;3.788 ;11 ;23 ;yes ;chemistry.stackexchange.com
68,341 ;209 ;6.547 ;270 ;4.656 ;10 ;3.868 ;17.671 ;4 ;1 ;2.646 ;2.76 ;80 ;46 ;no ;chemistry.stackexchange.com
68,341 ;192 ;0.082 ;161 ;1.869 ;3 ;0.44 ;5.307 ;1.6 ;2 ;0.914 ;0.954 ;59 ;45 ;no ;chemistry.stackexchange.com
68,342 ;209 ;6.731 ;437 ;6.639 ;18 ;4.153 ;21.863 ;6 ;4 ;4.701 ;4.903 ;140 ;84 ;yes ;chemistry.stackexchange.com
68,342 ;203 ;0.812 ;111 ;2.792 ;7 ;0.358 ;2.499 ;0.4 ;2 ;0.701 ;0.731 ;25 ;11 ;yes ;chemistry.stackexchange.com
68,346 ;188 ;2.205 ;447 ;0.376 ;20 ;3.464 ;10.215 ;3.2 ;5 ;3.162 ;3.298 ;166 ;99 ;yes ;chemistry.stackexchange.com
68,347 ;206 ;8.82 ;522 ;5.088 ;16 ;4.64 ;2.096 ;6.8 ;3 ;5.015 ;5.23 ;183 ;120 ;yes ;chemistry.stackexchange.com
68,347 ;203 ;1.377 ;241 ;2.967 ;9 ;1.439 ;3.041 ;2 ;3 ;0 ;0 ;81 ;45 ;yes ;chemistry.stackexchange.com
68,352 ;204 ;4.872 ;366 ;5.216 ;2 ;4.948 ;30.126 ;6 ;10 ;4.388 ;4.577 ;116 ;107 ;yes ;chemistry.stackexchange.com
68,352 ;202 ;21.521 ;284 ;2.15 ;6 ;16.45 ;41.702 ;16.8 ;13 ;5.148 ;5.37 ;98 ;73 ;yes ;chemistry.stackexchange.com
68,354 ;208 ;10.151 ;707 ;1.97 ;35 ;8.248 ;25.736 ;11.6 ;2 ;7.61 ;7.937 ;247 ;154 ;yes ;chemistry.stackexchange.com
68,354 ;201 ;5.404 ;154 ;2.756 ;1 ;3.022 ;7.42 ;0.8 ;0 ;0.538 ;0.56 ;47 ;32 ;yes ;chemistry.stackexchange.com
68,355 ;216 ;3.761 ;159 ;0.076 ;15 ;4.007 ;15.548 ;6.8 ;0 ;4.652 ;4.851 ;65 ;37 ;yes ;chemistry.stackexchange.com
68,355 ;215 ;0.49 ;581 ;1.92 ;9 ;1.253 ;1.774 ;4.4 ;7 ;2.917 ;3.042 ;189 ;118 ;yes ;chemistry.stackexchange.com
68,356 ;199 ;0.063 ;761 ;0.838 ;22 ;0.958 ;4.255 ;1.6 ;9 ;1.166 ;1.216 ;292 ;199 ;yes ;chemistry.stackexchange.com
68,361 ;215 ;7.655 ;303 ;2.304 ;1 ;4.544 ;11.871 ;3.6 ;2 ;1.11 ;1.158 ;80 ;57 ;yes ;chemistry.stackexchange.com
68,368 ;205 ;1.084 ;555 ;0.999 ;4 ;4.982 ;34.697 ;8 ;6 ;6.869 ;7.165 ;188 ;146 ;yes ;chemistry.stackexchange.com
68,368 ;216 ;2.258 ;13 ;2.154 ;5 ;0.759 ;3.532 ;2 ;1 ;2.113 ;2.205 ;20 ;18 ;yes ;chemistry.stackexchange.com
68,369 ;203 ;0.835 ;137 ;1.292 ;1 ;0.625 ;2.178 ;1.6 ;1 ;0.379 ;0.396 ;52 ;37 ;yes ;chemistry.stackexchange.com
68,370 ;201 ;0.913 ;296 ;1.36 ;11 ;0.609 ;2.139 ;0.4 ;5 ;0.293 ;0.307 ;101 ;65 ;no ;chemistry.stackexchange.com
68,370 ;209 ;2.738 ;78 ;5.351 ;5 ;1.063 ;13.11 ;1.6 ;1 ;1.589 ;1.658 ;20 ;6 ;no ;chemistry.stackexchange.com
68,372 ;220 ;13.701 ;1,154 ;3.397 ;32 ;11.377 ;36.743 ;11.2 ;3 ;6.106 ;6.368 ;396 ;257 ;yes ;chemistry.stackexchange.com
68,372 ;211 ;22.276 ;1,320 ;14.391 ;37 ;14.97 ;60.426 ;14.8 ;5 ;11.106 ;11.583 ;440 ;282 ;yes ;chemistry.stackexchange.com
68,379 ;203 ;1.376 ;73 ;1.627 ;3 ;0.134 ;3.547 ;0 ;1 ;0 ;0 ;31 ;21 ;yes ;chemistry.stackexchange.com
68,379 ;200 ;15.273 ;155 ;4.693 ;5 ;11.368 ;8.029 ;10.8 ;2 ;0.76 ;0.793 ;49 ;55 ;yes ;chemistry.stackexchange.com
